wavelength_nm,x_bar,y_bar,z_bar,x_chromaticity,y_chromaticity
615,0.9627588872581486,0.455070524502307,0.000006571916255488036,0.6790340337967278,0.3209613310294361
616,0.9444730975896248,0.44177375652039447,0.00000443100048263586,0.6813144974032167,0.31868230620625143
617,0.9256322788262027,0.42859692428522217,0.00000410328362990477,0.683510200535696,0.31648676949626914
618,0.9063179590263237,0.41556238488598557,0.0000038016356744013634,0.6856258637178918,0.31437126036012425
619,0.8866085066927015,0.40269059229450777,0.0000035238455712950168,0.6876651695198579,0.3123320973393659
620,0.866578682379851,0.3900001558798426,0.0000032678967666270657,0.6896315633766881,0.31036583599996187
621,0.8462809893368269,0.37750163755971855,0.0000030319498038853253,0.6915271340363701,0.30847038844660557
622,0.8256941388375556,0.36518004582146163,0.0000028143265405898094,0.6933496402574899,0.30664799650386926
623,0.8047862917283775,0.3530163619983408,0.0000026134958132507527,0.6950964160484308,0.30490132666712993
624,0.7835343627056844,0.34099403767183706,0.0000024280604229468387,0.6967655691521334,0.30323227167146916
625,0.7619239418486923,0.3290992084129375,0.0000022567452890135777,0.6983558191728348,0.3016421123645295
626,0.7399701364167236,0.3173276793805226,0.0000020983866716169078,0.6998677730791961,0.3001302422552957
627,0.7177737840551096,0.30570399872438797,0.0000019519223664118324,0.7013072752868864,0.2986908175699624
628,0.6954486102960018,0.29425720800140914,0.000001816382747580136,0.7026808583938511,0.297317306334111
629,0.6730987225978396,0.28301328982041524,0.0000016908826193168574,0.7039944310745077,0.2960038004301621
630,0.6508187813527185,0.27199528016526364,0.0000015746137655610359,0.7052533094051334,0.29474498428029633
631,0.6286877477063666,0.26122125220335873,0.0000014668381506064612,0.7064617972231161,0.2935365544783129
632,0.6067523403590064,0.2506990902099396,0.0000013668817063050878,0.7076218564601813,0.2923765494209233
633,0.5850502268922729,0.24043375241635245,0.0000012741286522986443,0.708734922224418,0.2912635342850751
634,0.5636168533449766,0.23042949556469158,0.0000011880163080512954,0.7098024074565183,0.29019609639085503
635,0.5424855418686235,0.2206899702844209,0.0000011080303354797432,0.7108256824459225,0.28917286568788286
636,0.5216887377998012,0.21121823066576095,0.000001033700397898647,0.7118065790768507,0.28819201051366417
637,0.5012611268381184,0.20201701744569367,0.0000009645961868545827,0.7127484955957208,0.28725013283476336
638,0.48123506506629216,0.19308857894570217,0.000000900323789451092,0.7136549738676847,0.2863436909832435
639,0.4616394368351233,0.18443460044569177,0.000000840522361372307,0.7145293102942155,0.2854693887383729
640,0.44249969386882226,0.17605623134412066,0.0000007848610989600293,0.7153744946293681,0.2846242365118738
641,0.4238291809004708,0.16795172920093546,0.0000007330364714721911,0.7161918349699872,0.2838069263358424
642,0.40560571144686086,0.16011013936573193,0.0000006847696909902286,0.7169769415160843,0.28302184803725583
643,0.3878039584419982,0.15251953051497127,0.0000006398044271291096,0.7177246726533839,0.2822741432343527
644,0.3704044348284809,0.14516934564011957,0.0000005979047074790677,0.7184306481581694,0.281568192155212
645,0.3533927222493043,0.138050422144785,0.0000005588530309421178,0.7190909557174697,0.2809079071166102
646,0.336768175845314,0.13115719065230746,0.000000522448657340971,0.7197040894738298,0.28029479400607654
647,0.3205671749519252,0.12449404512285507,0.0000004885060554487778,0.7202757927077459,0.2797231096780447
648,0.3048287615578677,0.11806647822520959,0.00000045685351301781125,0.7208131082492858,0.2791858114523885
649,0.28958472394547347,0.11187844558538045,0.0000004273318874688305,0.7213224965064047,0.2786764390586357
650,0.2748601512880019,0.1059323764804082,0.00000039979347946868623,0.7218100216510176,0.2781889284516483
651,0.2606719467887471,0.1002289983662168,0.00000037410104472514726,0.7222803932280367,0.2777185701976292
652,0.24702473551778092,0.0947668051766439,0.0000003501268983867082,0.7227343367456215,0.27726463886817215
653,0.2339182960799528,0.0895429810524987,0.0000003277521238208449,0.7231717537647928,0.2768272329708232
654,0.22134970141087992,0.08455379677067884,0.0000003068658833896064,0.7235925077053263,0.27640648914963817
655,0.20931365287339138,0.07979472748821306,0.00000028736480186778774,0.7239964630582167,0.2760025429736531
656,0.19780193873849344,0.07526021889924633,0.00000026915242070826236,0.7243835816726911,0.2756154326464012
657,0.18680184428298832,0.0709430559002198,0.00000025213874032679745,0.7247540549265302,0.27524496682523486
658,0.17629915087464926,0.06683557859452235,0.00000023623979199048267,0.725108173398976,0.2748908549604733
659,0.1662790190628522,0.06293006879158344,0.0000002213772879736748,0.7254461854982913,0.2745528486714432
660,0.1567261986386703,0.059218806757954094,0.00000020747830523777477,0.7257683398123875,0.2742306993962039
661,0.14763415606766886,0.05569749851343253,0.0000001944900046768627,0.7260749200979357,0.27392412338686234
662,0.13892598414855006,0.05233582059388427,0.0000001822458488910459,0.7263648482176477,0.2736341989226034
663,0.1306529860368507,0.049151472482085776,0.00000017079968570476242,0.7266386106518289,0.2733604394299942
664,0.1228002265659715,0.04613746620071487,0.00000016009764415041967,0.7268958642713962,0.27310318805677397
665,0.11535274295696667,0.04328687570351463,0.00000015008965604258425,0.7271363534237805,0.2728627004726213
666,0.1082955658017438,0.04059280315985142,0.00000014072916961388773,0.7273601302522882,0.27263892454938904
667,0.1016138014822606,0.0380482552127844,0.00000013197289552003885,0.7275684453424727,0.2724306097138973
668,0.0952926318928422,0.03564638044836945,0.00000012378055659261532,0.7277627966341843,0.27223625803686163
669,0.08931733450578157,0.033380532876988465,0.00000011611466683400874,0.7279445999016552,0.27205445375298914
670,0.08367335590849938,0.03124427316363462,0.00000010894033090952745,0.7281152357821687,0.2718838162324916
671,0.07834629721854765,0.0292313774960468,0.00000010222505284088704,0.7282758525722377,0.2717231971845452
672,0.07332184260799425,0.027335851868337986,0.00000009593855842993633,0.7284269037277366,0.2715721431561853
673,0.06858598107009316,0.025551907708137606,0.00000009005264504829226,0.7285686597681447,0.27143038362915195
674,0.06412507179725473,0.023873955171539434,0.00000008454101928145668,0.7287013550142908,0.2712976842826086
675,0.05992587144193091,0.02229659980671689,0.00000007937917622617703,0.7288252551685261,0.2711737794129162
676,0.05597564255541244,0.02081468368036888,0.00000007454426107109544,0.7289406226143874,0.2710584066358794
677,0.05226244397156317,0.01942337592402664,0.00000007001495814094807,0.7290478507943194,0.2709511725147554
678,0.048774713988156415,0.018118027912680107,0.00000006577138224531313,0.7291473580710984,0.2708516586934159
679,0.045501172815717854,0.016894139191110814,0.00000006179497519023462,0.7292395259983586,0.2707594836241273
680,0.04243085113642733,0.015747360478989822,0.000000058068421721188,0.7293247352836628,0.2706742666044642
681,0.03955282811999795,0.014673392871471085,0.0000000545755555152984,0.7294033696101814,0.2705956239486619
682,0.036855585591835896,0.013667748548665318,0.00000005130128365740966,0.7294757718542519,0.2705232127489529
683,0.03432806500875393,0.01272613318549908,0.00000004823151226752638,0.7295423392426718,0.27045663573799555
684,0.03195993269447746,0.011844549007024963,0.000000045353079030431615,0.7296034187209611,0.2703955459276249
685,0.029741531225391696,0.011019269885753902,0.0000000426536913763034,0.7296593612482754,0.2703395923138338
686,0.027664470037998077,0.010247061533067606,0.00000004012186168805807,0.7297104499405138,0.2702884917582897
687,0.025723132826048413,0.009525748971531797,0.000000037746857011011936,0.7297566325010348,0.270242296633319
688,0.02391214275767572,0.008853257815077868,0.000000035518652949975757,0.729797787246519,0.2702011287253958
689,0.022225745736070158,0.008227382744715307,0.00000003342787396549187,0.7298337625082607,0.27016513981018936
690,0.020657947429855286,0.007645834117301229,0.00000003146576339190148,0.7298644680992453,0.2701344201861113
691,0.019202072395214938,0.007106078357397108,0.000000029624129208401977,0.7298897955022104,0.27010907845528936
692,0.017849541834960656,0.006604873548929253,0.000000027895319057977524,0.7299099648748184,0.2700888944196362
693,0.016592037428750442,0.006139083605855343,0.000000026272176086243993,0.7299252081218172,0.2700736360994739
694,0.015422039116793797,0.005705875281128495,0.00000002474800643145465,0.7299357978208475,0.27006303083885946
695,0.014332725967792932,0.005302683558372844,0.000000023316553255147393,0.7299419413159316,0.2700568712107164
696,0.013318097046412784,0.004927250470531392,0.000000021971963968568766,0.7299439484911071,0.27005484726011175
697,0.01237334711482615,0.004577765659058887,0.00000002070876328431253,0.7299421674362881,0.27005661088946187
698,0.011494107350431677,0.004252584073043525,0.00000001952183138091655,0.7299370256020085,0.2700617346577406
699,0.010676221674044474,0.003950145326615957,0.00000001840637856950574,0.7299289179749431,0.27006982358846743
700,0.00991574621747327,0.0036689720779877217,0.000000017357925387186785,0.729918231055272,0.2700804911925634
701,0.00920886698080421,0.003407638927089701,0.00000001637227741543388,0.7299053397050045,0.2700933626095437
702,0.008551696570392045,0.003164699226755874,0.00000001544551316974353,0.7298904411321893,0.27010824058759236
703,0.007940575747291248,0.002938793700287616,0.000000014573962845425083,0.7298736519979919,0.27012500840752207
704,0.007372140012256425,0.0027286729498657955,0.000000013754190381442803,0.7298551117950166,0.27014352651541396
705,0.006843293090572131,0.002533188216771339,0.000000012982981747859413,0.7298349338977494,0.2701636814715617
706,0.00635125552840521,0.0023513094331264277,0.000000012257325889497137,0.7298131770256217,0.27018541450357936
707,0.005893714424947872,0.0021821815338961686,0.000000011574410421568215,0.7297897357887156,0.27020883100883947
708,0.005468530559755067,0.0020250146055934377,0.000000010931594532644266,0.7297644121174898,0.270234129083191
709,0.005073657539681852,0.0018790522986054383,0.000000010326413264665665,0.7297370553529776,0.27026145941347074
710,0.004707143361520392,0.0017435733611641867,0.000000009756555624418171,0.7297074797185977,0.270291007807473
711,0.004367127440881038,0.0016178897035082301,0.00000000921985454205654,0.7296755561464952,0.270322903366633
712,0.004051834260607449,0.001501342157029186,0.000000008714286681708805,0.7296414876058918,0.2703569431529476
713,0.003759582850037111,0.001393307371987308,0.000000008237951983672165,0.729605459769593,0.27039294152784227
714,0.0034887875239555414,0.0012931971013729867,0.00000000778907429037122,0.7295677662406385,0.2704306049248476
